person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
59.0,male,High School,101675.0,37,MORTGAGE,12000.0,PERSONAL,11.86,0.12,18.0,565,Yes,0
27.0,male,Master,37295.0,4,RENT,10000.0,PERSONAL,12.68,0.27,9.0,710,No,1
26.0,male,Bachelor,118664.0,5,MORTGAGE,1994.0,PERSONAL,7.63,0.02,3.0,627,Yes,0
24.0,male,Master,35501.0,2,MORTGAGE,5500.0,DEBTCONSOLIDATION,11.01,0.15,3.0,554,No,0
30.0,male,Associate,45520.0,10,RENT,10000.0,VENTURE,7.88,0.22,6.0,653,Yes,0
23.0,male,High School,92326.0,4,MORTGAGE,15000.0,MEDICAL,10.62,0.16,2.0,590,No,0
26.0,female,Bachelor,43953.0,0,RENT,4000.0,PERSONAL,10.65,0.09,3.0,564,Yes,0
29.0,female,Associate,56629.0,6,RENT,3500.0,EDUCATION,11.36,0.06,8.0,587,Yes,0
25.0,male,Associate,90801.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,7.29,0.13,3.0,643,Yes,0
22.0,male,Bachelor,62183.0,1,RENT,7500.0,EDUCATION,5.99,0.12,3.0,676,No,0
25.0,female,High School,109105.0,0,MORTGAGE,9500.0,MEDICAL,11.71,0.09,4.0,629,No,0
29.0,female,Master,51668.0,6,RENT,10000.0,HOMEIMPROVEMENT,15.21,0.19,7.0,597,No,1
24.0,female,Bachelor,61106.0,1,RENT,8000.0,MEDICAL,12.42,0.13,2.0,697,Yes,0
22.0,male,Associate,58623.0,0,RENT,8800.0,PERSONAL,6.62,0.15,4.0,518,Yes,0
33.0,female,Associate,84835.0,10,MORTGAGE,14000.0,VENTURE,11.32,0.17,10.0,673,Yes,0
28.0,female,Associate,123417.0,7,MORTGAGE,10023.0,VENTURE,6.74,0.08,10.0,695,No,0
24.0,female,Associate,80615.0,4,RENT,18000.0,PERSONAL,14.54,0.22,4.0,584,No,1
29.0,male,Associate,69224.0,6,MORTGAGE,10000.0,VENTURE,11.01,0.14,5.0,594,Yes,0
25.0,male,Bachelor,71991.0,0,RENT,7800.0,VENTURE,12.21,0.11,2.0,561,Yes,0
25.0,male,Associate,56529.0,1,RENT,4000.0,DEBTCONSOLIDATION,16.32,0.07,3.0,617,No,1
45.0,female,Associate,65917.0,19,RENT,7000.0,EDUCATION,11.01,0.11,16.0,671,No,1
23.0,female,Associate,203403.0,0,RENT,20000.0,EDUCATION,11.58,0.1,3.0,648,No,0
27.0,female,Bachelor,120844.0,4,MORTGAGE,14400.0,PERSONAL,11.01,0.12,8.0,570,Yes,0
24.0,male,Associate,69484.0,1,MORTGAGE,25000.0,EDUCATION,9.86,0.36,3.0,611,Yes,0
22.0,female,Master,79125.0,0,MORTGAGE,8429.0,EDUCATION,11.96,0.11,4.0,594,Yes,0
35.0,male,Bachelor,42911.0,13,MORTGAGE,8000.0,PERSONAL,9.91,0.19,5.0,651,No,0
43.0,male,High School,82847.0,22,MORTGAGE,9600.0,VENTURE,13.49,0.12,16.0,642,No,1
35.0,female,Bachelor,77405.0,13,RENT,12000.0,EDUCATION,11.49,0.16,8.0,629,Yes,0
25.0,male,Master,73457.0,2,MORTGAGE,1200.0,DEBTCONSOLIDATION,13.49,0.02,4.0,648,Yes,0
35.0,male,High School,126840.0,13,RENT,7250.0,VENTURE,11.01,0.06,5.0,601,Yes,0
32.0,female,Associate,73282.0,11,RENT,10000.0,PERSONAL,12.42,0.14,9.0,671,Yes,0
29.0,male,Bachelor,51850.0,9,RENT,5000.0,MEDICAL,5.8,0.1,6.0,645,No,0
25.0,female,Master,35682.0,4,RENT,5500.0,DEBTCONSOLIDATION,9.76,0.15,4.0,571,Yes,0
30.0,male,Associate,39253.0,4,OWN,5500.0,VENTURE,8.0,0.14,9.0,630,Yes,0
24.0,male,Associate,87019.0,0,MORTGAGE,15000.0,PERSONAL,15.95,0.17,3.0,632,Yes,0
27.0,male,Associate,61492.0,4,MORTGAGE,3000.0,PERSONAL,7.68,0.05,5.0,691,Yes,0
38.0,male,Bachelor,66031.0,12,RENT,14000.0,MEDICAL,11.01,0.21,17.0,688,No,1
23.0,male,Master,135923.0,0,MORTGAGE,6000.0,DEBTCONSOLIDATION,13.23,0.04,2.0,656,Yes,0
36.0,male,Associate,59782.0,12,RENT,8000.0,EDUCATION,15.6,0.13,14.0,635,No,1
24.0,male,Master,57035.0,4,RENT,7000.0,VENTURE,6.62,0.12,4.0,666,Yes,0
36.0,male,Bachelor,57773.0,11,RENT,4892.0,DEBTCONSOLIDATION,11.9,0.08,10.0,624,Yes,0
22.0,female,Bachelor,48951.0,0,MORTGAGE,8000.0,DEBTCONSOLIDATION,9.76,0.16,4.0,686,Yes,0
35.0,female,High School,42993.0,8,RENT,8000.0,EDUCATION,11.29,0.19,11.0,577,Yes,0
24.0,male,Bachelor,128246.0,3,MORTGAGE,15000.0,DEBTCONSOLIDATION,7.49,0.12,3.0,710,No,0
26.0,female,Bachelor,58333.0,2,RENT,25297.0,EDUCATION,18.43,0.43,2.0,543,No,1
35.0,female,Associate,67017.0,11,RENT,3000.0,VENTURE,12.21,0.04,5.0,664,No,0
29.0,female,Master,43891.0,9,RENT,10000.0,PERSONAL,11.01,0.23,6.0,687,Yes,0
29.0,male,Master,34123.0,6,RENT,8577.0,EDUCATION,19.36,0.25,9.0,696,No,1
42.0,male,High School,67974.0,20,MORTGAGE,10000.0,HOMEIMPROVEMENT,15.41,0.15,11.0,586,No,1
31.0,male,Bachelor,73693.0,8,RENT,8650.0,PERSONAL,8.49,0.12,8.0,689,No,0
29.0,female,Bachelor,61092.0,5,MORTGAGE,4000.0,DEBTCONSOLIDATION,12.32,0.07,8.0,701,Yes,0
22.0,male,Bachelor,85102.0,0,OWN,15000.0,MEDICAL,11.26,0.18,3.0,696,Yes,0
24.0,male,High School,69512.0,2,MORTGAGE,4500.0,MEDICAL,10.0,0.06,3.0,668,No,1
28.0,male,Associate,132878.0,6,MORTGAGE,12000.0,EDUCATION,8.94,0.09,10.0,607,No,0
23.0,female,Associate,111116.0,0,MORTGAGE,18000.0,EDUCATION,12.68,0.16,2.0,613,No,0
34.0,male,Bachelor,264950.0,13,MORTGAGE,11275.0,DEBTCONSOLIDATION,12.99,0.04,8.0,631,Yes,0
24.0,male,Master,46820.0,0,OWN,9600.0,EDUCATION,11.01,0.21,2.0,583,No,0
42.0,male,High School,100105.0,19,RENT,2575.0,DEBTCONSOLIDATION,6.76,0.03,11.0,699,Yes,0
26.0,female,Bachelor,88097.0,7,OWN,12000.0,VENTURE,11.01,0.14,2.0,584,Yes,0
27.0,male,Bachelor,87230.0,6,RENT,10000.0,MEDICAL,10.95,0.11,9.0,679,Yes,0
24.0,female,Associate,46702.0,5,MORTGAGE,5000.0,PERSONAL,10.0,0.11,3.0,602,Yes,0
32.0,male,Associate,72638.0,10,MORTGAGE,12000.0,EDUCATION,6.58,0.17,11.0,584,Yes,0
29.0,female,High School,87236.0,6,RENT,8000.0,MEDICAL,13.57,0.09,9.0,648,No,0
40.0,male,Bachelor,56040.0,20,RENT,20000.0,DEBTCONSOLIDATION,14.61,0.36,11.0,704,No,1
22.0,male,Bachelor,71748.0,0,MORTGAGE,10000.0,EDUCATION,10.99,0.14,4.0,670,Yes,0
28.0,female,Master,153129.0,4,MORTGAGE,8400.0,DEBTCONSOLIDATION,12.87,0.05,7.0,630,Yes,0
46.0,male,High School,73014.0,23,MORTGAGE,5000.0,EDUCATION,11.75,0.07,14.0,520,Yes,0
24.0,male,High School,132932.0,3,MORTGAGE,10800.0,MEDICAL,6.99,0.08,4.0,633,Yes,0
24.0,female,Bachelor,46702.0,6,OWN,3000.0,EDUCATION,13.35,0.06,2.0,625,Yes,0
26.0,male,High School,90887.0,0,MORTGAGE,15000.0,VENTURE,8.49,0.17,3.0,672,Yes,0
25.0,male,Bachelor,97293.0,2,OWN,25000.0,EDUCATION,11.48,0.26,4.0,652,Yes,0
25.0,female,Bachelor,78887.0,0,MORTGAGE,6000.0,PERSONAL,8.9,0.08,2.0,548,No,1
24.0,female,High School,133068.0,3,MORTGAGE,5000.0,EDUCATION,6.03,0.04,4.0,644,No,0
22.0,female,High School,62870.0,0,MORTGAGE,7000.0,VENTURE,12.98,0.11,2.0,608,No,0
41.0,male,Master,38175.0,22,RENT,3700.0,MEDICAL,16.32,0.1,17.0,632,No,1
24.0,male,High School,28750.0,2,RENT,5000.0,EDUCATION,11.01,0.17,4.0,651,Yes,0
26.0,female,Bachelor,67403.0,4,RENT,1500.0,MEDICAL,12.84,0.02,4.0,650,Yes,0
36.0,male,Bachelor,49276.0,14,RENT,21046.0,MEDICAL,18.24,0.43,12.0,633,No,1
24.0,male,Associate,42917.0,3,RENT,10400.0,PERSONAL,11.01,0.24,2.0,592,Yes,0
22.0,male,Bachelor,29839.0,0,RENT,1000.0,DEBTCONSOLIDATION,12.84,0.03,4.0,444,Yes,0
29.0,female,High School,97250.0,9,RENT,12500.0,MEDICAL,11.71,0.13,7.0,662,Yes,0
23.0,female,Bachelor,72644.0,0,RENT,8000.0,EDUCATION,9.74,0.11,4.0,710,Yes,0
47.0,male,High School,1635757.0,24,MORTGAGE,6600.0,VENTURE,7.74,0.0,17.0,591,Yes,0
29.0,male,Associate,48516.0,6,OTHER,10000.0,MEDICAL,8.0,0.21,10.0,669,Yes,0
28.0,male,Bachelor,113339.0,5,RENT,5600.0,HOMEIMPROVEMENT,11.99,0.05,10.0,669,Yes,0
24.0,female,Bachelor,75777.0,0,MORTGAGE,9500.0,EDUCATION,6.54,0.13,2.0,670,No,0
23.0,female,High School,63395.0,0,RENT,3000.0,EDUCATION,5.99,0.05,2.0,587,No,0
22.0,male,Bachelor,133070.0,1,MORTGAGE,8000.0,DEBTCONSOLIDATION,13.85,0.06,2.0,657,Yes,0
22.0,male,High School,50647.0,0,MORTGAGE,23666.0,VENTURE,10.86,0.47,3.0,583,Yes,0
24.0,male,High School,90911.0,0,RENT,12000.0,PERSONAL,11.01,0.13,4.0,652,Yes,0
27.0,male,Bachelor,73149.0,6,RENT,10000.0,PERSONAL,13.22,0.14,7.0,685,No,0
36.0,female,High School,35726.0,13,RENT,6000.0,MEDICAL,15.96,0.17,13.0,653,No,0
22.0,male,Associate,60660.0,0,RENT,6000.0,DEBTCONSOLIDATION,13.49,0.1,2.0,600,No,0
22.0,female,High School,82734.0,2,MORTGAGE,6500.0,VENTURE,5.99,0.08,4.0,576,Yes,0
24.0,female,Bachelor,95403.0,0,OWN,4000.0,EDUCATION,5.42,0.04,3.0,645,Yes,0
22.0,male,Bachelor,33561.0,0,RENT,8432.0,VENTURE,9.74,0.25,2.0,633,No,1
32.0,male,Bachelor,143799.0,12,MORTGAGE,18000.0,PERSONAL,10.99,0.13,7.0,590,Yes,0
27.0,male,Associate,94659.0,1,MORTGAGE,5125.0,VENTURE,8.59,0.05,8.0,652,Yes,0
33.0,female,Associate,79018.0,7,RENT,20000.0,HOMEIMPROVEMENT,13.47,0.25,11.0,594,No,1
27.0,male,Master,123390.0,8,MORTGAGE,15000.0,HOMEIMPROVEMENT,12.25,0.12,5.0,677,No,0
26.0,female,Bachelor,173639.0,2,RENT,5800.0,DEBTCONSOLIDATION,7.29,0.03,3.0,591,Yes,0
38.0,male,High School,65408.0,15,MORTGAGE,4000.0,VENTURE,13.43,0.06,12.0,600,Yes,0
29.0,female,Associate,61171.0,6,RENT,5070.0,DEBTCONSOLIDATION,10.51,0.08,10.0,693,No,0
27.0,female,Associate,84778.0,4,RENT,12000.0,VENTURE,10.99,0.14,8.0,471,Yes,0
34.0,male,Associate,49074.0,9,RENT,4000.0,PERSONAL,8.35,0.08,11.0,688,Yes,0
23.0,female,Master,31126.0,0,RENT,1800.0,MEDICAL,12.69,0.06,3.0,571,No,1
25.0,male,High School,106969.0,0,MORTGAGE,20000.0,PERSONAL,17.58,0.19,3.0,687,No,1
23.0,male,Master,83836.0,0,MORTGAGE,15000.0,HOMEIMPROVEMENT,14.96,0.18,4.0,628,No,1
23.0,female,Master,36926.0,0,RENT,1450.0,EDUCATION,15.58,0.04,3.0,595,No,1
22.0,male,High School,18729.0,0,RENT,3000.0,EDUCATION,9.91,0.16,3.0,561,No,1
22.0,male,Bachelor,74790.0,1,MORTGAGE,10800.0,EDUCATION,9.99,0.14,2.0,693,Yes,0
23.0,male,High School,103058.0,3,RENT,5000.0,EDUCATION,11.58,0.05,3.0,600,Yes,0
27.0,male,Associate,67015.0,5,RENT,6000.0,DEBTCONSOLIDATION,10.69,0.09,5.0,689,No,0
30.0,female,Bachelor,108963.0,10,RENT,10000.0,PERSONAL,15.62,0.09,6.0,540,Yes,0
28.0,male,Associate,63808.0,7,RENT,10800.0,MEDICAL,7.88,0.17,8.0,597,Yes,0
30.0,male,High School,38892.0,5,RENT,1646.0,EDUCATION,12.9,0.04,6.0,552,No,1
26.0,female,Master,79279.0,4,MORTGAGE,10000.0,HOMEIMPROVEMENT,6.62,0.13,3.0,700,Yes,0
23.0,female,Bachelor,28684.0,1,OWN,2000.0,VENTURE,11.11,0.07,3.0,591,No,0
24.0,male,Bachelor,73205.0,5,RENT,6400.0,DEBTCONSOLIDATION,11.01,0.09,4.0,728,No,0
34.0,male,High School,62770.0,10,RENT,1600.0,MEDICAL,15.21,0.03,6.0,570,No,1
26.0,female,High School,174979.0,5,MORTGAGE,25000.0,EDUCATION,11.28,0.14,5.0,607,Yes,0
23.0,female,High School,11582.0,0,OWN,2000.0,HOMEIMPROVEMENT,13.35,0.17,2.0,516,No,1
23.0,male,Associate,120368.0,0,RENT,20000.0,EDUCATION,15.28,0.17,4.0,569,Yes,0
23.0,female,Bachelor,68034.0,1,RENT,11000.0,DEBTCONSOLIDATION,7.49,0.16,4.0,657,Yes,0
26.0,female,High School,91187.0,5,RENT,4983.0,VENTURE,7.08,0.05,5.0,633,Yes,0
24.0,male,High School,59471.0,2,RENT,9500.0,MEDICAL,12.73,0.16,4.0,632,Yes,0
21.0,female,Bachelor,72666.0,0,RENT,5000.0,PERSONAL,11.36,0.07,3.0,639,No,0
31.0,female,Associate,65794.0,11,RENT,12000.0,EDUCATION,10.99,0.18,9.0,605,Yes,0
28.0,female,Associate,85128.0,6,MORTGAGE,15000.0,EDUCATION,14.65,0.18,10.0,631,Yes,0
27.0,male,Associate,129412.0,3,MORTGAGE,24717.0,PERSONAL,11.44,0.19,5.0,710,Yes,0
31.0,female,Doctorate,125722.0,12,MORTGAGE,7825.0,PERSONAL,9.81,0.06,7.0,602,Yes,0
31.0,female,Associate,60970.0,8,RENT,10000.0,MEDICAL,12.69,0.16,8.0,615,Yes,0
22.0,male,Associate,93174.0,0,MORTGAGE,12400.0,VENTURE,7.51,0.13,2.0,587,Yes,0
23.0,female,Associate,158322.0,0,MORTGAGE,6000.0,EDUCATION,7.51,0.04,3.0,546,Yes,0
29.0,female,Doctorate,102627.0,8,MORTGAGE,35000.0,PERSONAL,8.9,0.34,6.0,692,Yes,0
22.0,male,Bachelor,79015.0,0,MORTGAGE,8000.0,DEBTCONSOLIDATION,6.99,0.1,3.0,599,Yes,0
38.0,male,Associate,36870.0,16,RENT,2200.0,PERSONAL,11.01,0.06,15.0,571,Yes,0
37.0,female,High School,65010.0,13,MORTGAGE,4000.0,DEBTCONSOLIDATION,5.42,0.06,11.0,545,No,0
23.0,male,Bachelor,78997.0,0,RENT,16000.0,PERSONAL,14.59,0.2,4.0,662,No,0
24.0,female,Associate,78745.0,0,RENT,9000.0,HOMEIMPROVEMENT,6.03,0.11,4.0,633,Yes,0
22.0,female,Bachelor,38686.0,0,RENT,7000.0,EDUCATION,11.83,0.18,4.0,573,Yes,0
31.0,male,Associate,24609.0,9,RENT,2500.0,EDUCATION,12.53,0.1,10.0,599,No,0
25.0,male,Bachelor,85284.0,3,RENT,25000.0,EDUCATION,15.21,0.29,3.0,653,No,1
21.0,male,Associate,44384.0,1,OWN,12000.0,PERSONAL,9.99,0.27,4.0,592,Yes,0
33.0,male,Bachelor,22715.0,15,RENT,2700.0,VENTURE,12.61,0.12,9.0,558,No,0
22.0,female,Master,49213.0,0,RENT,6200.0,EDUCATION,12.69,0.13,3.0,647,Yes,0
28.0,male,High School,45626.0,7,RENT,6483.0,MEDICAL,11.01,0.14,8.0,563,Yes,0
24.0,female,Master,133025.0,3,MORTGAGE,27300.0,PERSONAL,7.51,0.21,3.0,637,No,0
24.0,male,Bachelor,34338.0,0,RENT,7075.0,PERSONAL,8.9,0.21,3.0,646,Yes,0
26.0,female,Bachelor,61180.0,4,RENT,12000.0,VENTURE,11.01,0.2,4.0,656,Yes,0
24.0,female,Master,114909.0,3,MORTGAGE,5000.0,PERSONAL,9.88,0.04,4.0,713,No,0
24.0,male,High School,53912.0,3,MORTGAGE,22800.0,DEBTCONSOLIDATION,17.27,0.42,3.0,606,No,1
26.0,male,Bachelor,144948.0,2,MORTGAGE,4600.0,PERSONAL,6.39,0.03,2.0,699,No,0
22.0,female,Master,95426.0,0,MORTGAGE,7000.0,PERSONAL,7.68,0.07,3.0,553,No,1
28.0,female,Bachelor,41846.0,6,RENT,5000.0,PERSONAL,7.91,0.12,5.0,588,No,1
27.0,female,High School,61020.0,6,RENT,7300.0,MEDICAL,7.29,0.12,9.0,638,No,0
34.0,male,Bachelor,49138.0,9,RENT,15000.0,DEBTCONSOLIDATION,14.38,0.31,6.0,640,No,1
28.0,male,High School,78428.0,8,RENT,5000.0,PERSONAL,7.05,0.06,8.0,672,No,0
29.0,female,Bachelor,49135.0,9,MORTGAGE,6400.0,PERSONAL,7.51,0.13,6.0,676,No,0
32.0,female,High School,346907.0,10,MORTGAGE,25000.0,DEBTCONSOLIDATION,14.83,0.07,10.0,614,No,1
26.0,male,Associate,61179.0,4,MORTGAGE,7200.0,VENTURE,6.62,0.12,2.0,678,Yes,0
21.0,male,Associate,71844.0,1,MORTGAGE,5600.0,PERSONAL,11.49,0.08,4.0,631,Yes,0
36.0,male,Associate,84061.0,11,RENT,25000.0,HOMEIMPROVEMENT,14.59,0.3,12.0,590,No,1
27.0,female,Associate,71850.0,5,RENT,15000.0,DEBTCONSOLIDATION,9.89,0.21,6.0,658,No,1
30.0,female,Bachelor,66763.0,10,RENT,10000.0,DEBTCONSOLIDATION,11.78,0.15,8.0,702,Yes,0
25.0,male,High School,73085.0,3,MORTGAGE,7000.0,VENTURE,11.01,0.1,3.0,639,No,0
29.0,male,Master,15309.0,7,RENT,5600.0,PERSONAL,12.18,0.37,10.0,655,No,1
27.0,female,Master,126695.0,2,RENT,16000.0,HOMEIMPROVEMENT,11.01,0.13,8.0,649,Yes,0
43.0,male,High School,75372.0,17,RENT,2000.0,HOMEIMPROVEMENT,13.15,0.03,14.0,591,No,0
21.0,male,Master,192646.0,0,MORTGAGE,30000.0,MEDICAL,15.62,0.16,2.0,631,No,1
31.0,male,High School,229019.0,8,MORTGAGE,24000.0,DEBTCONSOLIDATION,11.01,0.1,6.0,537,Yes,0
25.0,female,High School,96657.0,1,RENT,4500.0,VENTURE,13.06,0.05,2.0,606,Yes,0
26.0,male,Master,245761.0,3,MORTGAGE,15250.0,MEDICAL,14.35,0.06,3.0,680,No,0
21.0,male,High School,31253.0,0,RENT,6000.0,EDUCATION,7.49,0.19,3.0,450,Yes,0
27.0,female,Master,123655.0,6,MORTGAGE,7200.0,DEBTCONSOLIDATION,11.26,0.06,8.0,635,No,0
32.0,female,Associate,384884.0,13,MORTGAGE,16447.0,PERSONAL,7.91,0.04,6.0,522,Yes,0
25.0,male,High School,65800.0,3,RENT,20000.0,VENTURE,14.45,0.3,4.0,656,No,1
36.0,female,Bachelor,188259.0,9,MORTGAGE,1957.0,DEBTCONSOLIDATION,7.87,0.01,14.0,624,Yes,0
29.0,male,Bachelor,54863.0,5,RENT,7500.0,EDUCATION,11.01,0.14,5.0,652,Yes,0
23.0,female,High School,78819.0,2,MORTGAGE,18000.0,DEBTCONSOLIDATION,9.99,0.23,4.0,605,Yes,0
33.0,male,Bachelor,122159.0,11,MORTGAGE,5000.0,DEBTCONSOLIDATION,7.49,0.04,5.0,658,Yes,0
26.0,female,High School,43384.0,3,RENT,10503.0,MEDICAL,7.49,0.24,4.0,547,No,0
22.0,male,High School,35969.0,2,OWN,10000.0,EDUCATION,16.49,0.28,2.0,638,Yes,0
27.0,female,Associate,79127.0,6,MORTGAGE,3000.0,PERSONAL,7.51,0.04,8.0,610,Yes,0
27.0,female,Master,121053.0,6,MORTGAGE,2000.0,MEDICAL,8.0,0.02,5.0,692,No,0
26.0,female,Bachelor,156668.0,3,RENT,20000.0,DEBTCONSOLIDATION,13.11,0.13,4.0,668,Yes,0
22.0,male,Master,94716.0,0,OWN,4000.0,PERSONAL,7.74,0.04,4.0,662,Yes,0
26.0,female,Associate,61147.0,7,OWN,11000.0,HOMEIMPROVEMENT,13.87,0.18,4.0,676,No,0
28.0,female,High School,30941.0,4,RENT,5000.0,EDUCATION,7.51,0.16,7.0,578,Yes,0
28.0,female,Master,91352.0,10,RENT,5000.0,VENTURE,7.88,0.05,6.0,744,Yes,0
23.0,male,High School,157057.0,0,MORTGAGE,20000.0,DEBTCONSOLIDATION,12.73,0.13,3.0,582,No,0
28.0,male,High School,38781.0,5,RENT,10184.0,MEDICAL,9.24,0.26,9.0,613,No,1
37.0,male,High School,65977.0,17,RENT,5500.0,VENTURE,13.23,0.08,12.0,674,No,1
23.0,male,High School,25215.0,2,RENT,3125.0,PERSONAL,12.61,0.12,3.0,621,Yes,0
26.0,male,Master,150898.0,2,MORTGAGE,7400.0,HOMEIMPROVEMENT,12.53,0.05,2.0,678,Yes,0
25.0,female,High School,32399.0,6,RENT,2500.0,EDUCATION,10.62,0.08,2.0,654,Yes,0
31.0,female,High School,89769.0,7,MORTGAGE,1500.0,VENTURE,12.68,0.02,10.0,661,No,1
23.0,female,High School,20421.0,0,MORTGAGE,5600.0,MEDICAL,12.84,0.27,4.0,587,No,1
30.0,female,Master,121040.0,9,MORTGAGE,7500.0,PERSONAL,11.59,0.06,6.0,615,Yes,0
26.0,male,Bachelor,64499.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,10.0,0.08,4.0,624,Yes,0
45.0,male,Master,64062.0,23,RENT,13000.0,MEDICAL,6.92,0.2,15.0,648,No,0
35.0,female,Bachelor,109203.0,15,RENT,13000.0,PERSONAL,9.32,0.12,9.0,661,No,0
25.0,female,Associate,50542.0,1,RENT,8000.0,PERSONAL,11.7,0.16,5.0,628,No,0
25.0,male,Bachelor,48977.0,2,MORTGAGE,15000.0,HOMEIMPROVEMENT,11.36,0.31,2.0,597,No,1
23.0,male,High School,72178.0,4,RENT,14400.0,PERSONAL,8.9,0.2,3.0,691,Yes,0
26.0,female,High School,66752.0,4,MORTGAGE,5000.0,VENTURE,7.96,0.07,4.0,614,Yes,0
29.0,male,Associate,55013.0,7,MORTGAGE,13000.0,EDUCATION,9.63,0.24,9.0,666,Yes,0
23.0,female,Master,42999.0,3,RENT,3000.0,DEBTCONSOLIDATION,11.51,0.07,3.0,673,No,0
22.0,female,Bachelor,67025.0,0,RENT,3000.0,PERSONAL,12.68,0.04,4.0,627,No,0
26.0,male,High School,84973.0,4,RENT,4000.0,PERSONAL,13.85,0.05,4.0,640,Yes,0
38.0,male,High School,57605.0,17,MORTGAGE,11000.0,DEBTCONSOLIDATION,8.9,0.19,16.0,600,Yes,0
22.0,male,Associate,34508.0,0,RENT,1000.0,HOMEIMPROVEMENT,10.98,0.03,3.0,660,No,1
27.0,female,Bachelor,37299.0,2,RENT,9007.0,MEDICAL,7.32,0.24,5.0,656,No,0
27.0,male,High School,53795.0,6,MORTGAGE,11500.0,MEDICAL,15.27,0.21,10.0,589,Yes,0
23.0,male,Associate,101266.0,1,RENT,7000.0,EDUCATION,6.92,0.07,2.0,527,Yes,0
26.0,female,Associate,50890.0,1,RENT,6442.0,MEDICAL,7.7,0.13,5.0,661,Yes,0
22.0,female,Master,49054.0,0,RENT,8000.0,EDUCATION,12.18,0.16,4.0,602,Yes,0
36.0,female,Associate,97000.0,14,MORTGAGE,6000.0,VENTURE,11.04,0.06,11.0,609,No,0
24.0,female,Associate,114898.0,3,MORTGAGE,35000.0,EDUCATION,7.9,0.3,3.0,651,Yes,0
30.0,male,High School,24523.0,6,MORTGAGE,4750.0,HOMEIMPROVEMENT,13.61,0.19,8.0,684,No,1
49.0,female,High School,28851.0,25,RENT,3250.0,PERSONAL,15.21,0.11,12.0,681,No,0
26.0,male,High School,51629.0,7,MORTGAGE,12000.0,HOMEIMPROVEMENT,9.67,0.23,5.0,618,Yes,0
22.0,female,Associate,73898.0,0,MORTGAGE,12000.0,MEDICAL,13.49,0.16,2.0,699,No,0
31.0,male,Bachelor,87430.0,8,MORTGAGE,9800.0,MEDICAL,6.62,0.11,7.0,677,Yes,0
29.0,female,Bachelor,79257.0,10,MORTGAGE,8000.0,EDUCATION,6.92,0.1,5.0,700,Yes,0
24.0,female,High School,144930.0,0,MORTGAGE,3745.0,VENTURE,5.77,0.03,4.0,638,Yes,0
25.0,female,Bachelor,118711.0,1,MORTGAGE,4939.0,DEBTCONSOLIDATION,12.87,0.04,4.0,578,No,1
30.0,male,High School,78865.0,10,RENT,24000.0,HOMEIMPROVEMENT,7.9,0.3,5.0,640,No,1
43.0,female,Associate,111198.0,19,MORTGAGE,8400.0,MEDICAL,14.84,0.08,14.0,661,No,1
29.0,female,Bachelor,111694.0,6,MORTGAGE,25000.0,EDUCATION,19.42,0.22,8.0,611,No,0
41.0,male,High School,42539.0,20,RENT,7550.0,DEBTCONSOLIDATION,16.89,0.18,14.0,713,No,1
29.0,male,High School,138881.0,4,RENT,6500.0,MEDICAL,10.65,0.05,10.0,648,Yes,0
40.0,male,Bachelor,80226.0,16,OWN,6125.0,PERSONAL,14.65,0.08,13.0,670,Yes,0
24.0,male,High School,50305.0,1,RENT,4000.0,PERSONAL,10.64,0.08,5.0,677,No,1
30.0,female,Bachelor,108750.0,6,MORTGAGE,5000.0,HOMEIMPROVEMENT,12.87,0.05,10.0,645,Yes,0
34.0,male,Bachelor,37054.0,11,RENT,14975.0,HOMEIMPROVEMENT,12.53,0.4,10.0,662,No,1
39.0,male,High School,150996.0,19,RENT,10000.0,HOMEIMPROVEMENT,10.86,0.07,10.0,572,Yes,0
24.0,male,High School,73224.0,0,MORTGAGE,7800.0,VENTURE,14.53,0.11,5.0,635,Yes,0
22.0,female,High School,78873.0,2,MORTGAGE,8100.0,DEBTCONSOLIDATION,13.11,0.1,4.0,655,No,0
22.0,male,High School,74976.0,0,MORTGAGE,5000.0,VENTURE,8.28,0.07,4.0,661,Yes,0
28.0,female,Master,75250.0,7,RENT,9300.0,DEBTCONSOLIDATION,11.72,0.12,5.0,703,Yes,0
44.0,female,High School,79064.0,20,RENT,5000.0,VENTURE,8.0,0.06,15.0,692,Yes,0
22.0,female,Bachelor,61072.0,0,RENT,20000.0,DEBTCONSOLIDATION,13.22,0.33,2.0,681,No,1
31.0,male,Bachelor,100407.0,8,MORTGAGE,7500.0,MEDICAL,10.83,0.07,6.0,608,Yes,0
32.0,male,Bachelor,73119.0,12,RENT,10000.0,VENTURE,7.51,0.14,9.0,717,Yes,0
26.0,female,High School,67074.0,6,MORTGAGE,6338.0,EDUCATION,10.66,0.09,4.0,597,No,0
33.0,male,Bachelor,58611.0,14,RENT,3500.0,DEBTCONSOLIDATION,11.86,0.06,10.0,650,No,0
23.0,female,High School,60511.0,0,RENT,25000.0,VENTURE,8.08,0.41,3.0,628,No,1
31.0,male,High School,36638.0,11,RENT,10000.0,PERSONAL,13.48,0.27,8.0,524,No,1
