person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
35.0,female,Associate,39441.0,14,RENT,10729.0,MEDICAL,14.98,0.27,6.0,673,No,1
26.0,male,High School,156829.0,1,MORTGAGE,6000.0,DEBTCONSOLIDATION,8.86,0.04,6.0,609,Yes,0
36.0,male,High School,216811.0,15,OTHER,20000.0,PERSONAL,11.48,0.09,15.0,561,No,1
30.0,male,Master,99832.0,5,RENT,2400.0,VENTURE,8.9,0.02,5.0,631,Yes,0
31.0,male,Master,36673.0,4,RENT,7000.0,EDUCATION,6.92,0.19,8.0,644,No,0
25.0,male,Associate,114931.0,2,MORTGAGE,6800.0,EDUCATION,9.63,0.06,4.0,495,Yes,0
28.0,male,Master,75528.0,3,RENT,12000.0,VENTURE,10.65,0.16,8.0,680,Yes,0
23.0,female,Master,71470.0,1,MORTGAGE,5000.0,MEDICAL,8.59,0.07,3.0,667,No,1
23.0,female,Associate,91047.0,2,RENT,10000.0,PERSONAL,12.97,0.11,4.0,666,No,0
21.0,male,Bachelor,68830.0,1,MORTGAGE,16000.0,EDUCATION,7.88,0.23,3.0,628,Yes,0
24.0,male,Master,41980.0,1,RENT,9000.0,DEBTCONSOLIDATION,13.0,0.21,4.0,592,Yes,0
32.0,female,Bachelor,130375.0,13,MORTGAGE,8400.0,DEBTCONSOLIDATION,15.99,0.06,7.0,693,No,1
27.0,male,Bachelor,132710.0,2,RENT,18000.0,MEDICAL,9.91,0.14,5.0,644,No,0
34.0,male,High School,69396.0,15,RENT,7500.0,DEBTCONSOLIDATION,11.14,0.11,7.0,668,No,0
29.0,female,High School,48721.0,3,OWN,5000.0,MEDICAL,5.42,0.1,10.0,595,Yes,0
30.0,male,High School,97022.0,8,RENT,10000.0,DEBTCONSOLIDATION,12.21,0.1,6.0,513,No,1
23.0,female,Associate,36293.0,0,RENT,11000.0,DEBTCONSOLIDATION,13.49,0.3,4.0,634,No,1
26.0,female,Associate,205769.0,7,RENT,16730.0,DEBTCONSOLIDATION,12.4,0.08,8.0,682,No,1
21.0,female,Associate,40845.0,0,MORTGAGE,2000.0,HOMEIMPROVEMENT,14.27,0.05,4.0,582,No,1
26.0,male,Master,44605.0,6,RENT,5500.0,PERSONAL,10.65,0.12,2.0,636,Yes,0
36.0,female,Bachelor,53287.0,12,MORTGAGE,15000.0,VENTURE,13.11,0.28,17.0,687,Yes,0
29.0,male,Associate,57554.0,7,RENT,5000.0,PERSONAL,10.62,0.09,7.0,615,Yes,0
32.0,male,Associate,76589.0,13,MORTGAGE,8000.0,PERSONAL,6.17,0.1,8.0,673,No,0
34.0,female,Bachelor,168781.0,13,MORTGAGE,24000.0,VENTURE,10.16,0.14,11.0,608,Yes,0
57.0,male,Associate,64751.0,34,MORTGAGE,5800.0,PERSONAL,13.16,0.09,30.0,746,Yes,0
44.0,male,High School,119683.0,21,MORTGAGE,10000.0,EDUCATION,12.68,0.08,11.0,695,No,0
31.0,male,Bachelor,47766.0,5,RENT,7500.0,DEBTCONSOLIDATION,11.94,0.16,7.0,632,No,1
31.0,male,High School,120997.0,11,OWN,25000.0,HOMEIMPROVEMENT,13.43,0.21,9.0,635,No,0
21.0,male,Bachelor,25289.0,0,RENT,1000.0,DEBTCONSOLIDATION,14.26,0.04,2.0,629,Yes,0
23.0,male,High School,63366.0,0,RENT,3000.0,DEBTCONSOLIDATION,6.11,0.05,2.0,641,No,0
40.0,female,Associate,63307.0,19,RENT,15000.0,EDUCATION,18.62,0.24,17.0,664,No,1
31.0,male,Bachelor,99262.0,8,MORTGAGE,9026.0,DEBTCONSOLIDATION,5.5,0.09,9.0,694,No,0
23.0,male,Associate,345520.0,0,RENT,24250.0,EDUCATION,12.53,0.07,3.0,652,Yes,0
24.0,female,Bachelor,151029.0,2,MORTGAGE,15000.0,PERSONAL,7.66,0.1,3.0,650,No,0
25.0,male,Bachelor,85571.0,2,MORTGAGE,21000.0,EDUCATION,13.22,0.25,4.0,669,No,0
22.0,male,Master,71914.0,0,MORTGAGE,6000.0,MEDICAL,11.01,0.08,2.0,679,Yes,0
28.0,female,Master,56195.0,6,MORTGAGE,16661.0,EDUCATION,14.67,0.3,6.0,660,Yes,0
34.0,female,Bachelor,55261.0,14,MORTGAGE,12000.0,VENTURE,11.86,0.22,9.0,645,Yes,0
37.0,male,High School,31728.0,14,MORTGAGE,1600.0,EDUCATION,11.01,0.05,14.0,616,No,0
28.0,male,Associate,39737.0,6,RENT,12000.0,DEBTCONSOLIDATION,7.88,0.3,9.0,655,No,1
32.0,male,Associate,117583.0,10,MORTGAGE,5500.0,HOMEIMPROVEMENT,12.18,0.05,9.0,604,Yes,0
24.0,male,Bachelor,72726.0,3,RENT,15000.0,VENTURE,6.17,0.21,3.0,646,Yes,0
23.0,male,Master,105716.0,0,MORTGAGE,1735.0,EDUCATION,7.74,0.02,4.0,575,No,0
26.0,male,High School,39198.0,5,MORTGAGE,6000.0,DEBTCONSOLIDATION,8.97,0.15,5.0,552,Yes,0
44.0,male,Master,82657.0,21,RENT,5150.0,EDUCATION,7.9,0.06,14.0,671,Yes,0
23.0,male,High School,44135.0,0,RENT,15000.0,VENTURE,13.49,0.34,3.0,582,No,1
24.0,female,Master,37111.0,3,RENT,3000.0,MEDICAL,11.01,0.08,4.0,649,No,0
25.0,female,High School,60969.0,0,RENT,7200.0,MEDICAL,7.29,0.12,4.0,615,Yes,0
23.0,male,High School,67912.0,4,RENT,18250.0,EDUCATION,16.69,0.27,4.0,640,No,1
37.0,female,High School,47855.0,9,RENT,10000.0,VENTURE,9.96,0.21,6.0,637,Yes,0
35.0,female,High School,65677.0,12,MORTGAGE,2000.0,HOMEIMPROVEMENT,6.71,0.03,12.0,708,No,0
32.0,male,High School,90707.0,7,RENT,10000.0,HOMEIMPROVEMENT,7.33,0.11,7.0,583,Yes,0
25.0,female,Bachelor,57073.0,2,MORTGAGE,2000.0,PERSONAL,12.69,0.04,3.0,540,No,1
27.0,male,Master,108756.0,5,RENT,10000.0,DEBTCONSOLIDATION,7.66,0.09,7.0,714,Yes,0
24.0,female,High School,37111.0,4,MORTGAGE,17000.0,DEBTCONSOLIDATION,11.99,0.46,3.0,641,No,1
35.0,male,Bachelor,70523.0,12,RENT,6000.0,HOMEIMPROVEMENT,13.57,0.09,8.0,735,Yes,0
28.0,female,Master,37022.0,3,RENT,6000.0,HOMEIMPROVEMENT,17.13,0.16,6.0,652,No,1
24.0,female,Bachelor,54141.0,5,RENT,15650.0,EDUCATION,20.0,0.29,4.0,662,No,1
24.0,female,High School,56337.0,0,OWN,10000.0,EDUCATION,6.69,0.18,4.0,579,Yes,0
22.0,male,Associate,112283.0,0,RENT,3600.0,HOMEIMPROVEMENT,16.77,0.03,3.0,592,No,1
33.0,male,Bachelor,43432.0,11,RENT,3098.0,MEDICAL,10.81,0.07,11.0,627,No,0
27.0,female,High School,87545.0,4,MORTGAGE,15250.0,VENTURE,13.16,0.17,5.0,645,Yes,0
24.0,male,High School,40148.0,4,MORTGAGE,4000.0,VENTURE,13.04,0.1,4.0,649,No,0
22.0,male,High School,97116.0,0,MORTGAGE,9500.0,MEDICAL,11.71,0.1,2.0,654,No,0
26.0,male,Bachelor,62195.0,4,MORTGAGE,15825.0,MEDICAL,6.99,0.25,3.0,663,Yes,0
21.0,female,High School,94805.0,0,RENT,9600.0,DEBTCONSOLIDATION,11.01,0.1,3.0,635,Yes,0
27.0,female,Bachelor,42849.0,6,RENT,11500.0,DEBTCONSOLIDATION,15.92,0.27,5.0,681,No,1
25.0,male,Bachelor,63706.0,2,MORTGAGE,3900.0,EDUCATION,11.01,0.06,4.0,580,Yes,0
45.0,male,Bachelor,120721.0,23,MORTGAGE,10000.0,DEBTCONSOLIDATION,16.0,0.08,13.0,673,No,1
25.0,female,High School,52613.0,0,RENT,5000.0,DEBTCONSOLIDATION,10.38,0.1,2.0,549,Yes,0
30.0,male,Bachelor,49603.0,6,RENT,8500.0,EDUCATION,12.87,0.17,7.0,664,Yes,0
33.0,female,Bachelor,83485.0,11,MORTGAGE,4000.0,HOMEIMPROVEMENT,5.99,0.05,7.0,709,No,0
37.0,female,Associate,242401.0,17,MORTGAGE,13585.0,DEBTCONSOLIDATION,10.84,0.06,14.0,656,No,0
28.0,male,Associate,51750.0,3,MORTGAGE,6000.0,HOMEIMPROVEMENT,5.42,0.12,9.0,699,No,0
25.0,female,Master,94258.0,2,RENT,10000.0,EDUCATION,14.53,0.11,5.0,608,No,1
23.0,female,Associate,58882.0,0,RENT,20000.0,VENTURE,14.98,0.34,4.0,602,No,1
21.0,male,Associate,106129.0,0,MORTGAGE,25000.0,PERSONAL,13.98,0.24,3.0,672,Yes,0
31.0,male,Master,42715.0,6,RENT,4000.0,DEBTCONSOLIDATION,8.87,0.09,8.0,701,No,0
22.0,female,Master,61118.0,0,RENT,10000.0,DEBTCONSOLIDATION,13.99,0.16,2.0,663,Yes,0
24.0,male,Associate,33826.0,0,OWN,7500.0,VENTURE,9.99,0.22,2.0,584,Yes,0
28.0,male,Master,61511.0,6,MORTGAGE,12000.0,VENTURE,11.01,0.2,8.0,639,No,0
28.0,female,Bachelor,47730.0,9,RENT,3000.0,EDUCATION,7.9,0.06,7.0,654,No,0
21.0,male,Bachelor,53666.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,16.0,0.28,2.0,691,No,1
44.0,male,High School,114867.0,24,MORTGAGE,21200.0,PERSONAL,9.91,0.18,14.0,651,No,0
25.0,female,Bachelor,44494.0,2,RENT,1200.0,MEDICAL,9.87,0.03,4.0,545,Yes,0
34.0,male,Associate,29660.0,8,MORTGAGE,1500.0,DEBTCONSOLIDATION,8.98,0.05,13.0,649,Yes,0
28.0,female,Bachelor,139273.0,9,MORTGAGE,4405.0,PERSONAL,11.41,0.03,7.0,677,Yes,0
24.0,female,Associate,41770.0,5,RENT,10000.0,EDUCATION,10.08,0.24,2.0,596,No,1
30.0,female,High School,66971.0,9,MORTGAGE,21272.0,DEBTCONSOLIDATION,15.53,0.32,6.0,670,Yes,0
26.0,female,High School,26982.0,5,RENT,9912.0,VENTURE,10.3,0.37,6.0,617,No,1
22.0,male,Associate,108886.0,0,MORTGAGE,20000.0,EDUCATION,11.26,0.18,2.0,598,Yes,0
33.0,male,High School,115106.0,9,MORTGAGE,11200.0,HOMEIMPROVEMENT,7.29,0.1,8.0,612,Yes,0
38.0,female,High School,72959.0,15,OWN,6000.0,PERSONAL,14.96,0.08,11.0,580,No,0
26.0,female,High School,124679.0,5,MORTGAGE,14000.0,PERSONAL,13.57,0.11,4.0,588,No,1
26.0,male,High School,162809.0,1,RENT,24000.0,DEBTCONSOLIDATION,14.46,0.15,4.0,646,No,0
23.0,male,High School,65631.0,0,RENT,16750.0,VENTURE,11.01,0.26,4.0,520,No,1
29.0,male,Bachelor,109363.0,8,RENT,12000.0,MEDICAL,7.14,0.11,8.0,697,No,0
26.0,male,High School,35415.0,2,RENT,14906.0,MEDICAL,8.82,0.42,3.0,632,No,1
22.0,female,Master,43610.0,0,MORTGAGE,4000.0,EDUCATION,12.53,0.09,2.0,651,Yes,0
22.0,female,Associate,44882.0,0,RENT,5200.0,EDUCATION,12.42,0.12,4.0,582,Yes,0
28.0,male,Master,144878.0,5,MORTGAGE,14400.0,MEDICAL,10.74,0.1,7.0,686,Yes,0
40.0,female,High School,87152.0,17,MORTGAGE,14814.0,DEBTCONSOLIDATION,10.38,0.17,14.0,679,Yes,0
22.0,female,Master,193008.0,0,RENT,20000.0,PERSONAL,7.49,0.1,3.0,650,No,0
30.0,male,Master,123321.0,7,RENT,25000.0,VENTURE,9.62,0.2,8.0,610,Yes,0
22.0,female,Bachelor,36912.0,0,RENT,7000.0,MEDICAL,10.13,0.19,4.0,661,No,1
32.0,male,Master,118328.0,9,MORTGAGE,5000.0,MEDICAL,8.06,0.04,6.0,619,Yes,0
31.0,male,High School,40120.0,8,RENT,5000.0,MEDICAL,11.01,0.12,6.0,621,No,0
22.0,male,High School,108843.0,0,MORTGAGE,20000.0,VENTURE,12.53,0.18,3.0,580,No,0
25.0,male,Master,65727.0,0,RENT,5000.0,PERSONAL,12.21,0.08,4.0,651,No,0
36.0,male,High School,58856.0,10,RENT,10000.0,DEBTCONSOLIDATION,13.61,0.17,15.0,579,Yes,0
22.0,male,Associate,107919.0,0,MORTGAGE,16000.0,PERSONAL,13.22,0.15,4.0,562,Yes,0
30.0,male,High School,44413.0,2,MORTGAGE,1750.0,EDUCATION,11.11,0.04,8.0,614,Yes,0
24.0,female,Bachelor,59690.0,3,RENT,10000.0,EDUCATION,14.94,0.17,4.0,651,Yes,0
25.0,female,Master,84959.0,3,RENT,12000.0,EDUCATION,11.99,0.14,2.0,637,Yes,0
27.0,female,Bachelor,61537.0,4,RENT,12000.0,VENTURE,9.91,0.2,7.0,660,Yes,0
24.0,female,Bachelor,13866.0,0,OWN,1500.0,PERSONAL,7.29,0.11,3.0,600,Yes,0
27.0,female,Associate,48492.0,1,MORTGAGE,4800.0,DEBTCONSOLIDATION,6.76,0.1,9.0,643,Yes,0
23.0,male,Bachelor,55340.0,0,RENT,15000.0,PERSONAL,7.49,0.27,4.0,649,No,1
36.0,female,High School,45545.0,13,MORTGAGE,7000.0,PERSONAL,6.91,0.15,13.0,636,Yes,0
26.0,female,Master,46774.0,1,RENT,10000.0,MEDICAL,13.48,0.21,3.0,645,No,0
26.0,male,High School,72857.0,1,MORTGAGE,6000.0,DEBTCONSOLIDATION,8.94,0.08,4.0,524,Yes,0
31.0,female,High School,88576.0,7,MORTGAGE,16000.0,DEBTCONSOLIDATION,19.41,0.18,7.0,687,No,1
27.0,male,Bachelor,109172.0,4,MORTGAGE,20000.0,PERSONAL,16.7,0.18,9.0,650,No,0
33.0,male,Bachelor,146015.0,9,MORTGAGE,15200.0,DEBTCONSOLIDATION,13.61,0.1,7.0,634,Yes,0
24.0,male,Associate,49044.0,1,RENT,3000.0,EDUCATION,14.13,0.06,3.0,572,No,1
29.0,male,High School,87287.0,6,RENT,20000.0,VENTURE,11.45,0.23,7.0,623,Yes,0
22.0,female,Master,49054.0,0,RENT,8000.0,EDUCATION,12.18,0.16,4.0,602,Yes,0
27.0,female,Bachelor,25200.0,0,RENT,7000.0,MEDICAL,11.01,0.28,5.0,509,No,1
27.0,female,High School,68414.0,3,MORTGAGE,8400.0,EDUCATION,9.59,0.12,8.0,618,No,1
33.0,male,Associate,132854.0,9,MORTGAGE,9000.0,EDUCATION,11.6,0.07,9.0,698,No,0
25.0,female,High School,29767.0,0,RENT,10689.0,HOMEIMPROVEMENT,10.66,0.36,2.0,639,No,1
21.0,female,High School,26715.0,0,OWN,7125.0,VENTURE,6.99,0.27,3.0,658,Yes,0
30.0,male,Bachelor,139230.0,6,RENT,7300.0,DEBTCONSOLIDATION,10.25,0.05,9.0,650,No,0
23.0,male,High School,35425.0,3,RENT,2800.0,EDUCATION,10.38,0.08,2.0,634,No,0
22.0,female,High School,51522.0,0,RENT,8243.0,DEBTCONSOLIDATION,11.62,0.16,3.0,567,No,1
22.0,female,Associate,26463.0,0,RENT,6000.0,DEBTCONSOLIDATION,15.96,0.23,3.0,683,Yes,0
24.0,female,High School,74290.0,1,RENT,11200.0,PERSONAL,9.99,0.15,3.0,620,Yes,0
26.0,female,Bachelor,36844.0,0,RENT,16000.0,DEBTCONSOLIDATION,12.0,0.43,5.0,620,No,1
23.0,male,High School,78910.0,3,RENT,6000.0,MEDICAL,9.63,0.08,3.0,593,Yes,0
26.0,female,Master,95695.0,3,RENT,11500.0,HOMEIMPROVEMENT,11.99,0.12,3.0,606,Yes,0
39.0,female,High School,29344.0,15,RENT,8500.0,DEBTCONSOLIDATION,7.49,0.29,12.0,547,No,1
22.0,female,Associate,80633.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.49,0.12,3.0,569,Yes,0
38.0,female,High School,215984.0,11,RENT,21592.0,VENTURE,11.32,0.1,16.0,549,No,1
29.0,female,Bachelor,76447.0,3,RENT,10000.0,PERSONAL,15.33,0.13,9.0,674,Yes,0
24.0,male,Associate,50309.0,3,RENT,25000.0,HOMEIMPROVEMENT,11.01,0.5,3.0,625,No,1
25.0,male,Associate,63913.0,3,RENT,18000.0,VENTURE,12.21,0.28,2.0,647,No,1
25.0,female,Master,34897.0,3,RENT,13000.0,PERSONAL,7.9,0.37,3.0,689,No,1
25.0,male,Master,97261.0,5,MORTGAGE,12000.0,VENTURE,6.91,0.12,2.0,615,Yes,0
31.0,male,Master,39006.0,10,RENT,3500.0,VENTURE,11.49,0.09,6.0,666,Yes,0
32.0,male,Bachelor,181078.0,9,MORTGAGE,20000.0,PERSONAL,7.9,0.11,10.0,591,Yes,0
24.0,male,Associate,80801.0,5,RENT,23776.0,EDUCATION,7.18,0.29,3.0,608,No,1
34.0,male,Associate,85237.0,9,MORTGAGE,4000.0,PERSONAL,7.74,0.05,5.0,698,No,0
28.0,female,High School,37314.0,8,RENT,2000.0,PERSONAL,12.42,0.05,6.0,645,No,0
26.0,female,Bachelor,54808.0,1,RENT,2000.0,MEDICAL,11.49,0.04,3.0,635,No,0
23.0,male,Associate,44131.0,3,RENT,10000.0,EDUCATION,9.99,0.23,2.0,507,Yes,0
25.0,male,High School,79165.0,2,RENT,16000.0,PERSONAL,9.05,0.2,7.0,508,Yes,0
25.0,female,Bachelor,48773.0,1,RENT,9000.0,VENTURE,12.56,0.18,2.0,674,No,0
25.0,female,Associate,47892.0,0,RENT,8173.0,PERSONAL,12.39,0.17,2.0,624,No,1
21.0,male,High School,45480.0,0,RENT,7500.0,HOMEIMPROVEMENT,14.84,0.16,2.0,658,No,1
42.0,male,Associate,253083.0,21,MORTGAGE,16598.0,PERSONAL,12.38,0.07,12.0,697,Yes,0
23.0,female,Bachelor,58593.0,3,OWN,15750.0,VENTURE,16.35,0.27,3.0,571,Yes,0
26.0,female,Master,156968.0,1,MORTGAGE,30000.0,VENTURE,10.94,0.19,5.0,618,Yes,0
29.0,male,Bachelor,21184.0,10,RENT,2750.0,HOMEIMPROVEMENT,14.84,0.13,10.0,669,No,1
28.0,female,High School,38244.0,5,RENT,8000.0,DEBTCONSOLIDATION,7.29,0.21,10.0,610,No,0
37.0,female,High School,67247.0,15,RENT,12000.0,MEDICAL,11.71,0.18,15.0,557,Yes,0
32.0,male,Master,87958.0,11,MORTGAGE,11373.0,PERSONAL,12.88,0.13,8.0,717,Yes,0
30.0,male,Associate,145369.0,8,MORTGAGE,6000.0,PERSONAL,10.99,0.04,7.0,662,Yes,0
26.0,female,Bachelor,102014.0,3,MORTGAGE,3000.0,DEBTCONSOLIDATION,9.63,0.03,3.0,648,Yes,0
27.0,female,Associate,106633.0,3,MORTGAGE,14400.0,PERSONAL,11.71,0.14,6.0,628,No,0
50.0,male,High School,89963.0,26,MORTGAGE,7000.0,VENTURE,7.49,0.08,14.0,628,No,0
31.0,female,Associate,110321.0,7,MORTGAGE,15000.0,MEDICAL,9.87,0.14,8.0,650,No,0
23.0,male,Master,42998.0,2,RENT,6000.0,EDUCATION,11.01,0.14,2.0,660,Yes,0
34.0,male,Associate,84771.0,13,RENT,10000.0,HOMEIMPROVEMENT,10.65,0.12,10.0,706,No,0
24.0,male,High School,111224.0,0,MORTGAGE,25000.0,PERSONAL,17.93,0.22,2.0,586,No,0
33.0,male,Master,28012.0,14,RENT,6000.0,MEDICAL,7.9,0.21,8.0,607,Yes,0
35.0,male,Bachelor,48806.0,8,RENT,1800.0,MEDICAL,10.55,0.04,11.0,563,Yes,0
28.0,male,Master,93832.0,6,MORTGAGE,5983.0,MEDICAL,7.45,0.06,9.0,711,Yes,0
26.0,male,Associate,61929.0,3,MORTGAGE,12000.0,VENTURE,6.17,0.19,4.0,624,No,0
24.0,male,Master,92126.0,3,MORTGAGE,13500.0,DEBTCONSOLIDATION,9.99,0.15,3.0,636,No,0
28.0,female,Bachelor,51609.0,4,RENT,5500.0,EDUCATION,9.88,0.11,6.0,605,No,0
22.0,male,Associate,68145.0,1,RENT,14000.0,EDUCATION,14.35,0.21,4.0,582,Yes,0
23.0,female,High School,43870.0,0,RENT,5000.0,PERSONAL,13.23,0.11,4.0,649,No,0
25.0,female,Associate,37284.0,1,RENT,5600.0,HOMEIMPROVEMENT,11.01,0.15,4.0,642,No,1
22.0,male,Master,42622.0,0,OWN,5000.0,MEDICAL,11.14,0.12,2.0,551,Yes,0
24.0,male,Master,68121.0,1,RENT,9000.0,HOMEIMPROVEMENT,11.01,0.13,2.0,651,Yes,0
27.0,male,High School,157223.0,5,MORTGAGE,3100.0,MEDICAL,11.11,0.02,8.0,603,Yes,0
23.0,female,Bachelor,55004.0,3,MORTGAGE,14500.0,EDUCATION,13.48,0.26,2.0,634,Yes,0
26.0,male,Bachelor,79958.0,3,RENT,14000.0,PERSONAL,6.62,0.18,3.0,633,No,0
38.0,female,High School,56151.0,15,RENT,14425.0,PERSONAL,10.57,0.26,12.0,671,No,1
34.0,male,Associate,41168.0,15,RENT,8400.0,MEDICAL,10.99,0.2,9.0,617,No,1
23.0,female,Master,49115.0,3,RENT,4000.0,EDUCATION,11.43,0.08,4.0,678,Yes,0
23.0,male,High School,66698.0,1,RENT,8000.0,PERSONAL,10.65,0.12,2.0,572,Yes,0
27.0,male,Bachelor,106213.0,4,RENT,12000.0,PERSONAL,8.96,0.11,5.0,621,Yes,0
22.0,female,Associate,52777.0,0,MORTGAGE,6650.0,PERSONAL,10.37,0.13,3.0,558,Yes,0
31.0,male,High School,32056.0,7,RENT,8000.0,PERSONAL,10.27,0.25,6.0,616,No,1
30.0,female,Bachelor,41719.0,6,RENT,2420.0,EDUCATION,12.34,0.06,5.0,606,No,0
26.0,male,Associate,48596.0,4,RENT,15000.0,DEBTCONSOLIDATION,14.22,0.31,3.0,653,No,1
26.0,male,Associate,28101.0,3,RENT,2500.0,PERSONAL,8.45,0.09,4.0,670,No,1
22.0,male,High School,61105.0,3,RENT,10000.0,EDUCATION,10.99,0.16,2.0,585,No,0
21.0,female,Master,49852.0,0,MORTGAGE,5700.0,DEBTCONSOLIDATION,12.99,0.11,4.0,678,Yes,0
24.0,female,Master,96598.0,1,RENT,16000.0,VENTURE,11.87,0.17,3.0,661,Yes,0
24.0,male,Master,123202.0,2,OWN,23857.0,EDUCATION,9.36,0.19,3.0,679,No,0
21.0,male,Bachelor,106128.0,0,OWN,12000.0,EDUCATION,11.01,0.11,2.0,614,No,0
21.0,male,Associate,48134.0,0,MORTGAGE,1000.0,EDUCATION,7.49,0.02,3.0,662,No,0
27.0,female,Bachelor,22496.0,6,OWN,5000.0,EDUCATION,7.9,0.22,9.0,653,No,1
27.0,male,Bachelor,48964.0,4,RENT,6500.0,VENTURE,8.4,0.13,4.0,600,Yes,0
26.0,male,Bachelor,46747.0,4,MORTGAGE,3901.0,HOMEIMPROVEMENT,7.92,0.08,3.0,596,Yes,0
22.0,male,Associate,128097.0,3,MORTGAGE,35000.0,VENTURE,11.01,0.27,2.0,630,Yes,0
31.0,female,Master,77089.0,10,RENT,3000.0,PERSONAL,11.01,0.04,7.0,704,Yes,0
25.0,male,High School,37074.0,0,RENT,4800.0,EDUCATION,7.15,0.13,4.0,621,No,0
24.0,male,Associate,36878.0,4,RENT,6600.0,HOMEIMPROVEMENT,13.06,0.18,2.0,642,No,1
22.0,female,Master,37920.0,0,RENT,7025.0,EDUCATION,6.54,0.19,4.0,673,No,1
22.0,female,Associate,199596.0,0,MORTGAGE,12000.0,EDUCATION,12.99,0.06,3.0,641,No,0
23.0,male,Bachelor,123412.0,0,MORTGAGE,35000.0,PERSONAL,7.9,0.28,3.0,685,Yes,0
26.0,male,Associate,78063.0,4,MORTGAGE,4500.0,MEDICAL,8.94,0.06,2.0,520,Yes,0
23.0,male,High School,40398.0,0,RENT,4600.0,EDUCATION,11.71,0.11,3.0,597,Yes,0
27.0,female,High School,44152.0,6,RENT,15000.0,HOMEIMPROVEMENT,16.77,0.34,9.0,684,No,1
23.0,male,Master,18512.0,1,OWN,4000.0,HOMEIMPROVEMENT,16.7,0.22,2.0,566,No,1
24.0,female,Associate,39955.0,0,OWN,4200.0,EDUCATION,7.29,0.11,2.0,610,Yes,0
30.0,male,Bachelor,171452.0,9,MORTGAGE,10000.0,VENTURE,11.12,0.06,8.0,668,No,0
27.0,female,Doctorate,31185.0,7,OWN,11500.0,EDUCATION,8.45,0.37,6.0,582,Yes,0
29.0,male,High School,102952.0,7,RENT,20000.0,HOMEIMPROVEMENT,14.61,0.19,6.0,582,Yes,0
31.0,female,Bachelor,82753.0,8,MORTGAGE,18000.0,DEBTCONSOLIDATION,10.0,0.22,7.0,653,Yes,0
24.0,female,High School,142394.0,1,RENT,4000.0,DEBTCONSOLIDATION,10.51,0.03,3.0,599,No,1
27.0,male,Bachelor,19892.0,3,RENT,2800.0,MEDICAL,10.65,0.14,7.0,655,No,1
23.0,male,High School,72893.0,0,RENT,20000.0,EDUCATION,8.25,0.27,4.0,651,No,1
24.0,male,Master,246825.0,2,MORTGAGE,35000.0,EDUCATION,13.99,0.14,2.0,685,No,0
25.0,female,Master,49104.0,2,RENT,5600.0,DEBTCONSOLIDATION,11.01,0.11,3.0,563,No,0
22.0,female,Bachelor,66919.0,0,RENT,6000.0,EDUCATION,14.27,0.09,3.0,500,Yes,0
25.0,male,Bachelor,193147.0,3,MORTGAGE,9000.0,EDUCATION,11.01,0.05,3.0,625,Yes,0
24.0,female,Bachelor,80597.0,2,RENT,20000.0,DEBTCONSOLIDATION,14.35,0.25,4.0,557,No,1
24.0,male,Master,11251.0,3,RENT,1500.0,EDUCATION,13.99,0.13,2.0,515,No,1
24.0,female,High School,181065.0,2,OWN,24000.0,DEBTCONSOLIDATION,10.64,0.13,4.0,668,Yes,0
22.0,female,Bachelor,19811.0,0,RENT,3159.0,HOMEIMPROVEMENT,12.13,0.16,4.0,598,No,1
28.0,male,Associate,55427.0,6,OWN,8400.0,MEDICAL,11.01,0.15,5.0,590,No,0
24.0,male,High School,15405.0,4,RENT,4000.0,PERSONAL,13.8,0.26,3.0,691,No,1
23.0,male,Associate,120887.0,3,MORTGAGE,8000.0,MEDICAL,10.62,0.07,4.0,697,Yes,0
24.0,male,Bachelor,66162.0,1,OWN,1200.0,EDUCATION,13.11,0.02,3.0,686,No,0
24.0,male,Bachelor,56442.0,0,RENT,9000.0,PERSONAL,13.22,0.16,3.0,595,No,0
25.0,male,High School,106703.0,3,MORTGAGE,21214.0,DEBTCONSOLIDATION,8.39,0.2,5.0,639,No,0
24.0,female,Associate,82205.0,1,RENT,15000.0,MEDICAL,15.58,0.18,4.0,658,No,1
30.0,female,Associate,59940.0,6,RENT,19775.0,EDUCATION,12.42,0.33,10.0,698,No,1
25.0,female,Associate,51627.0,0,RENT,5000.0,EDUCATION,10.99,0.1,2.0,677,Yes,0
31.0,female,Master,61360.0,5,MORTGAGE,3000.0,VENTURE,13.22,0.05,10.0,710,Yes,0
38.0,female,Associate,89972.0,17,MORTGAGE,18000.0,DEBTCONSOLIDATION,14.35,0.2,17.0,537,Yes,0
25.0,female,Associate,58583.0,0,RENT,7000.0,MEDICAL,7.51,0.12,3.0,676,Yes,0
22.0,female,Bachelor,84775.0,0,MORTGAGE,16000.0,EDUCATION,16.63,0.19,3.0,655,Yes,0
27.0,male,Bachelor,55672.0,5,MORTGAGE,6477.0,PERSONAL,10.51,0.12,5.0,684,Yes,0
29.0,female,Bachelor,41816.0,9,RENT,2000.0,MEDICAL,14.72,0.05,7.0,708,Yes,0
24.0,female,Associate,125869.0,3,MORTGAGE,25000.0,EDUCATION,12.84,0.2,2.0,668,Yes,0
