person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
28.0,female,Master,29830.0,8,RENT,3000.0,VENTURE,9.32,0.1,6.0,640,No,0
29.0,male,Bachelor,36809.0,6,RENT,10200.0,VENTURE,17.99,0.28,10.0,608,No,1
31.0,female,Bachelor,94847.0,7,MORTGAGE,15000.0,VENTURE,12.18,0.16,8.0,719,No,0
26.0,male,Associate,86443.0,4,RENT,11600.0,MEDICAL,10.99,0.13,2.0,674,No,0
24.0,male,Bachelor,68258.0,2,RENT,18000.0,EDUCATION,13.48,0.26,3.0,671,No,1
33.0,male,High School,78018.0,12,RENT,3200.0,EDUCATION,10.74,0.04,9.0,639,Yes,0
22.0,female,High School,63002.0,0,MORTGAGE,14100.0,VENTURE,11.49,0.22,2.0,654,Yes,0
27.0,male,High School,65971.0,2,RENT,6000.0,VENTURE,14.59,0.09,5.0,629,Yes,0
23.0,male,Bachelor,49026.0,0,MORTGAGE,7500.0,VENTURE,9.02,0.15,3.0,554,Yes,0
25.0,male,High School,44390.0,4,RENT,14500.0,VENTURE,14.54,0.33,2.0,601,No,1
25.0,female,Associate,65775.0,2,RENT,14000.0,PERSONAL,10.99,0.21,4.0,669,No,0
27.0,male,Bachelor,78754.0,6,MORTGAGE,3000.0,VENTURE,11.13,0.04,5.0,557,Yes,0
25.0,male,Associate,78671.0,0,RENT,5000.0,PERSONAL,7.97,0.06,5.0,576,Yes,0
35.0,male,High School,157125.0,14,RENT,6600.0,EDUCATION,17.93,0.04,5.0,594,Yes,0
30.0,female,High School,118589.0,7,RENT,8525.0,PERSONAL,10.78,0.07,9.0,654,No,1
31.0,female,Bachelor,83842.0,10,RENT,22000.0,DEBTCONSOLIDATION,13.67,0.26,7.0,654,No,1
21.0,male,Master,30777.0,0,RENT,3800.0,DEBTCONSOLIDATION,8.59,0.12,2.0,705,Yes,0
23.0,female,Bachelor,40925.0,0,RENT,9000.0,PERSONAL,11.01,0.22,4.0,487,No,1
23.0,male,Associate,156918.0,3,MORTGAGE,5000.0,PERSONAL,8.65,0.03,4.0,589,Yes,0
21.0,male,Bachelor,29886.0,0,RENT,10000.0,DEBTCONSOLIDATION,11.41,0.33,2.0,685,No,1
26.0,male,Master,133621.0,6,MORTGAGE,9800.0,PERSONAL,11.01,0.07,3.0,611,Yes,0
23.0,male,High School,39487.0,0,RENT,4882.0,VENTURE,14.25,0.12,3.0,664,No,1
22.0,female,High School,71870.0,2,MORTGAGE,4900.0,HOMEIMPROVEMENT,15.62,0.07,4.0,631,No,1
25.0,male,High School,67129.0,3,MORTGAGE,5500.0,VENTURE,11.41,0.08,5.0,650,Yes,0
40.0,male,Master,114916.0,17,RENT,17000.0,HOMEIMPROVEMENT,10.0,0.15,12.0,704,No,0
29.0,male,High School,109126.0,9,MORTGAGE,10000.0,EDUCATION,10.65,0.09,6.0,550,Yes,0
27.0,female,Master,79144.0,6,MORTGAGE,20000.0,HOMEIMPROVEMENT,14.99,0.25,4.0,678,No,0
39.0,male,Associate,35752.0,18,RENT,3250.0,PERSONAL,14.72,0.09,16.0,687,No,0
24.0,male,Associate,78066.0,1,MORTGAGE,16000.0,HOMEIMPROVEMENT,14.65,0.2,2.0,654,No,1
25.0,male,High School,82850.0,3,RENT,10000.0,EDUCATION,14.69,0.12,4.0,639,No,0
21.0,female,High School,45521.0,0,MORTGAGE,16800.0,MEDICAL,6.17,0.37,2.0,575,No,1
25.0,female,High School,133048.0,3,MORTGAGE,25000.0,PERSONAL,11.49,0.19,4.0,652,Yes,0
23.0,male,High School,76727.0,0,RENT,5600.0,DEBTCONSOLIDATION,8.49,0.07,4.0,619,No,0
28.0,female,Associate,66742.0,8,OWN,6700.0,DEBTCONSOLIDATION,16.77,0.1,7.0,688,Yes,0
21.0,male,Bachelor,64777.0,0,RENT,3000.0,EDUCATION,11.01,0.05,4.0,651,No,0
26.0,male,Bachelor,67104.0,2,RENT,10000.0,MEDICAL,8.59,0.15,3.0,696,No,0
23.0,male,High School,77528.0,5,MORTGAGE,3500.0,MEDICAL,7.9,0.05,3.0,659,No,1
24.0,male,Bachelor,89495.0,6,RENT,5000.0,EDUCATION,15.27,0.06,4.0,657,No,1
26.0,male,Associate,80272.0,6,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.01,0.15,3.0,655,No,1
27.0,female,High School,90652.0,9,RENT,9475.0,HOMEIMPROVEMENT,11.01,0.1,5.0,584,Yes,0
23.0,male,Bachelor,19468.0,0,RENT,4500.0,VENTURE,5.99,0.23,3.0,632,No,1
27.0,male,Associate,67351.0,9,RENT,4200.0,MEDICAL,14.26,0.06,8.0,638,No,1
25.0,male,Bachelor,106900.0,3,MORTGAGE,25000.0,VENTURE,14.65,0.23,4.0,639,No,1
29.0,male,Associate,128662.0,6,RENT,25000.0,HOMEIMPROVEMENT,14.83,0.19,9.0,591,No,0
24.0,female,High School,116687.0,2,MORTGAGE,14400.0,VENTURE,7.88,0.12,4.0,645,Yes,0
29.0,female,Associate,74773.0,6,MORTGAGE,10000.0,MEDICAL,18.09,0.13,9.0,604,No,1
27.0,male,Bachelor,51605.0,9,RENT,7200.0,DEBTCONSOLIDATION,10.59,0.14,6.0,603,No,0
23.0,female,Associate,150956.0,2,RENT,15000.0,EDUCATION,12.99,0.1,4.0,674,Yes,0
28.0,female,Master,145514.0,4,OWN,3600.0,PERSONAL,14.84,0.02,9.0,665,No,0
46.0,female,Master,96735.0,27,MORTGAGE,10000.0,HOMEIMPROVEMENT,6.17,0.1,13.0,661,Yes,0
48.0,male,Master,68371.0,26,MORTGAGE,15000.0,DEBTCONSOLIDATION,6.99,0.22,14.0,629,Yes,0
23.0,female,Master,169272.0,0,MORTGAGE,6000.0,PERSONAL,13.49,0.04,3.0,569,Yes,0
29.0,male,Bachelor,90995.0,6,MORTGAGE,9000.0,PERSONAL,11.01,0.1,6.0,666,Yes,0
28.0,female,High School,44076.0,6,OWN,15250.0,MEDICAL,12.98,0.35,10.0,568,Yes,0
25.0,male,Associate,111490.0,2,RENT,25000.0,HOMEIMPROVEMENT,12.69,0.22,3.0,622,Yes,0
23.0,female,High School,38120.0,0,RENT,2400.0,PERSONAL,13.98,0.06,4.0,460,No,1
27.0,male,Associate,101629.0,7,RENT,16000.0,MEDICAL,12.21,0.16,10.0,567,Yes,0
27.0,female,Bachelor,39394.0,4,RENT,5000.0,MEDICAL,7.41,0.13,3.0,645,No,0
24.0,female,Bachelor,102938.0,4,MORTGAGE,25600.0,MEDICAL,12.69,0.25,4.0,641,Yes,0
23.0,male,High School,47705.0,0,RENT,14575.0,EDUCATION,11.01,0.31,2.0,630,No,1
38.0,female,Master,57540.0,13,RENT,4775.0,MEDICAL,11.01,0.08,13.0,656,Yes,0
30.0,male,High School,118646.0,6,MORTGAGE,9000.0,EDUCATION,11.49,0.08,5.0,543,No,1
28.0,female,Master,85369.0,2,RENT,13000.0,PERSONAL,7.89,0.15,6.0,678,No,0
21.0,male,Bachelor,44498.0,2,OWN,8800.0,EDUCATION,13.85,0.2,2.0,541,Yes,0
26.0,female,Associate,82431.0,4,RENT,3500.0,DEBTCONSOLIDATION,15.28,0.04,3.0,668,No,1
29.0,male,Bachelor,94478.0,6,RENT,10000.0,EDUCATION,15.89,0.11,8.0,641,No,1
24.0,male,Bachelor,39783.0,1,RENT,4000.0,MEDICAL,12.65,0.1,5.0,682,No,1
26.0,female,Bachelor,48785.0,4,RENT,5000.0,MEDICAL,7.74,0.1,3.0,553,Yes,0
26.0,male,Bachelor,85202.0,4,RENT,8000.0,EDUCATION,15.96,0.09,3.0,631,Yes,0
22.0,male,Bachelor,49256.0,0,MORTGAGE,12000.0,DEBTCONSOLIDATION,13.49,0.24,2.0,672,No,0
32.0,female,Associate,78460.0,13,OWN,10000.0,VENTURE,11.99,0.13,5.0,657,No,0
35.0,female,Bachelor,163075.0,12,MORTGAGE,10000.0,EDUCATION,13.16,0.06,7.0,706,Yes,0
25.0,female,Master,97057.0,0,MORTGAGE,4000.0,DEBTCONSOLIDATION,6.62,0.04,2.0,601,Yes,0
31.0,female,Associate,30041.0,12,RENT,6000.0,VENTURE,8.49,0.2,9.0,661,Yes,0
22.0,male,Bachelor,67038.0,1,RENT,12000.0,VENTURE,8.32,0.18,4.0,653,No,0
23.0,female,High School,45324.0,2,OWN,1125.0,MEDICAL,5.79,0.02,3.0,668,No,0
23.0,male,High School,41346.0,1,RENT,2500.0,EDUCATION,11.66,0.06,2.0,677,Yes,0
30.0,male,High School,73008.0,8,RENT,18500.0,MEDICAL,12.99,0.25,5.0,658,No,1
35.0,male,High School,65240.0,9,MORTGAGE,20000.0,VENTURE,12.53,0.31,7.0,601,Yes,0
23.0,male,Associate,87751.0,3,MORTGAGE,8700.0,PERSONAL,6.76,0.1,4.0,570,Yes,0
25.0,male,Master,144983.0,5,RENT,25110.0,EDUCATION,11.1,0.17,3.0,642,No,0
25.0,female,Associate,164378.0,4,MORTGAGE,15600.0,HOMEIMPROVEMENT,19.42,0.09,2.0,650,No,1
21.0,male,High School,58583.0,0,RENT,2800.0,PERSONAL,8.9,0.05,2.0,668,No,1
24.0,female,Associate,77706.0,3,MORTGAGE,14400.0,MEDICAL,9.63,0.19,4.0,628,No,0
23.0,female,Bachelor,94444.0,2,RENT,4107.0,MEDICAL,14.8,0.04,4.0,674,No,0
25.0,female,High School,39486.0,1,RENT,8000.0,MEDICAL,13.03,0.2,3.0,655,Yes,0
25.0,male,Bachelor,93576.0,4,MORTGAGE,3425.0,DEBTCONSOLIDATION,12.18,0.04,4.0,665,No,0
31.0,female,Bachelor,72836.0,9,MORTGAGE,10000.0,PERSONAL,9.5,0.14,7.0,614,No,0
22.0,male,Bachelor,25208.0,0,RENT,2500.0,EDUCATION,14.2,0.1,4.0,690,No,0
23.0,female,Associate,48791.0,3,RENT,3500.0,VENTURE,11.99,0.07,4.0,621,No,0
25.0,male,Associate,107913.0,0,MORTGAGE,25000.0,MEDICAL,15.62,0.23,4.0,676,No,1
32.0,male,Master,91097.0,8,MORTGAGE,10000.0,EDUCATION,11.89,0.11,5.0,646,No,0
30.0,male,Associate,252823.0,6,MORTGAGE,24250.0,HOMEIMPROVEMENT,12.87,0.1,6.0,613,Yes,0
48.0,male,Master,133449.0,26,MORTGAGE,6000.0,EDUCATION,8.94,0.04,14.0,695,Yes,0
23.0,male,Bachelor,41718.0,0,OWN,10950.0,EDUCATION,7.29,0.26,2.0,619,No,0
37.0,male,High School,61074.0,16,RENT,8000.0,DEBTCONSOLIDATION,11.01,0.13,16.0,692,No,0
27.0,male,Associate,103095.0,6,RENT,6000.0,PERSONAL,11.01,0.06,7.0,619,Yes,0
22.0,male,Associate,30654.0,0,OWN,1800.0,VENTURE,11.89,0.06,4.0,634,Yes,0
26.0,male,High School,103117.0,8,MORTGAGE,4650.0,DEBTCONSOLIDATION,13.49,0.05,3.0,567,Yes,0
24.0,male,Associate,61197.0,0,RENT,6000.0,MEDICAL,5.79,0.1,4.0,616,No,0
22.0,female,Associate,41330.0,0,OWN,12000.0,PERSONAL,13.06,0.29,4.0,652,Yes,0
23.0,female,Associate,88737.0,1,RENT,6000.0,MEDICAL,12.53,0.07,4.0,543,Yes,0
24.0,male,Master,72682.0,2,MORTGAGE,12982.0,MEDICAL,8.0,0.18,3.0,677,Yes,0
29.0,male,Bachelor,193186.0,10,MORTGAGE,7000.0,DEBTCONSOLIDATION,10.96,0.04,8.0,661,Yes,0
30.0,male,Associate,80296.0,5,MORTGAGE,2800.0,PERSONAL,13.57,0.03,6.0,676,No,0
26.0,male,Associate,39118.0,2,RENT,6400.0,EDUCATION,14.35,0.16,4.0,461,Yes,0
27.0,female,Bachelor,30960.0,4,RENT,6000.0,MEDICAL,8.37,0.19,5.0,593,Yes,0
24.0,female,Master,51480.0,2,MORTGAGE,4900.0,EDUCATION,6.03,0.1,4.0,634,Yes,0
37.0,male,High School,51403.0,12,RENT,12000.0,MEDICAL,11.01,0.23,13.0,622,Yes,0
24.0,female,Associate,68296.0,2,MORTGAGE,20000.0,DEBTCONSOLIDATION,16.7,0.29,4.0,693,No,1
31.0,male,Bachelor,116193.0,7,OWN,10000.0,PERSONAL,9.99,0.09,6.0,623,Yes,0
28.0,female,Bachelor,138858.0,5,MORTGAGE,4500.0,PERSONAL,12.68,0.03,7.0,672,Yes,0
25.0,male,Master,72954.0,4,OWN,3000.0,HOMEIMPROVEMENT,13.79,0.04,2.0,556,Yes,0
26.0,male,Bachelor,183595.0,3,OWN,15000.0,PERSONAL,11.36,0.08,2.0,602,Yes,0
24.0,male,High School,49144.0,3,RENT,10000.0,MEDICAL,11.01,0.2,2.0,586,Yes,0
24.0,female,Master,35286.0,1,RENT,8000.0,PERSONAL,14.53,0.23,2.0,645,No,1
31.0,female,Bachelor,36688.0,13,RENT,6000.0,EDUCATION,8.49,0.16,7.0,625,Yes,0
26.0,male,Master,54830.0,6,RENT,8000.0,PERSONAL,15.33,0.15,4.0,595,Yes,0
36.0,male,Bachelor,166799.0,12,MORTGAGE,10000.0,VENTURE,13.98,0.06,12.0,687,No,0
23.0,female,Master,73746.0,0,RENT,8625.0,EDUCATION,7.9,0.12,4.0,613,Yes,0
33.0,female,Master,29791.0,10,RENT,1016.0,MEDICAL,14.84,0.03,10.0,600,No,1
25.0,male,Master,166577.0,3,MORTGAGE,9000.0,EDUCATION,12.22,0.05,3.0,683,Yes,0
43.0,male,Associate,84549.0,16,RENT,11000.0,VENTURE,7.29,0.13,16.0,686,No,0
22.0,male,Bachelor,106506.0,0,MORTGAGE,5000.0,EDUCATION,11.11,0.05,4.0,584,Yes,0
29.0,male,Master,216966.0,8,MORTGAGE,15000.0,PERSONAL,5.79,0.07,6.0,689,Yes,0
34.0,male,High School,112484.0,9,RENT,11000.0,HOMEIMPROVEMENT,12.53,0.1,10.0,672,Yes,0
24.0,male,Bachelor,82669.0,0,RENT,7500.0,PERSONAL,11.99,0.09,2.0,690,No,0
30.0,male,Bachelor,43955.0,5,RENT,5000.0,VENTURE,9.82,0.11,7.0,541,Yes,0
46.0,male,Bachelor,64475.0,21,MORTGAGE,2800.0,MEDICAL,6.76,0.04,14.0,700,No,0
42.0,male,Associate,58655.0,18,MORTGAGE,6500.0,MEDICAL,7.29,0.11,11.0,570,Yes,0
26.0,male,Bachelor,102775.0,5,MORTGAGE,8500.0,EDUCATION,11.01,0.08,4.0,585,Yes,0
24.0,male,Associate,88486.0,3,RENT,12500.0,DEBTCONSOLIDATION,6.0,0.14,2.0,693,No,1
29.0,male,Bachelor,56286.0,8,RENT,11333.0,DEBTCONSOLIDATION,14.06,0.2,6.0,667,Yes,0
25.0,male,Master,81494.0,6,MORTGAGE,3250.0,HOMEIMPROVEMENT,11.49,0.04,2.0,728,No,0
24.0,female,Associate,120709.0,4,OTHER,25000.0,MEDICAL,11.01,0.21,3.0,681,Yes,0
25.0,male,High School,133052.0,2,OWN,8000.0,VENTURE,11.01,0.06,3.0,595,Yes,0
26.0,female,Bachelor,65379.0,4,RENT,8000.0,MEDICAL,5.63,0.12,4.0,662,No,0
24.0,female,High School,63403.0,3,RENT,8000.0,MEDICAL,7.51,0.13,4.0,597,Yes,0
22.0,female,Associate,64620.0,3,RENT,6500.0,EDUCATION,10.65,0.1,4.0,612,Yes,0
27.0,male,Bachelor,144947.0,6,MORTGAGE,6000.0,PERSONAL,13.79,0.04,10.0,717,No,0
27.0,male,Associate,52647.0,2,RENT,5300.0,PERSONAL,14.65,0.1,7.0,644,Yes,0
30.0,female,Bachelor,46824.0,11,OWN,12600.0,MEDICAL,11.01,0.27,8.0,673,Yes,0
25.0,male,Bachelor,96919.0,1,RENT,4000.0,DEBTCONSOLIDATION,10.59,0.04,3.0,675,No,0
23.0,male,Associate,97920.0,2,RENT,7200.0,VENTURE,9.25,0.07,3.0,670,Yes,0
28.0,female,Bachelor,74454.0,6,RENT,25000.0,PERSONAL,9.91,0.34,7.0,692,No,1
24.0,female,Associate,54920.0,5,RENT,8000.0,EDUCATION,10.46,0.15,4.0,601,Yes,0
34.0,male,Bachelor,102642.0,10,MORTGAGE,24000.0,HOMEIMPROVEMENT,11.49,0.23,7.0,574,No,0
26.0,female,High School,133203.0,3,MORTGAGE,25000.0,PERSONAL,11.29,0.19,4.0,660,No,0
29.0,male,High School,39210.0,8,MORTGAGE,8000.0,HOMEIMPROVEMENT,5.99,0.2,7.0,616,Yes,0
23.0,female,Bachelor,72904.0,0,RENT,12000.0,PERSONAL,7.88,0.16,2.0,605,Yes,0
36.0,male,Master,41736.0,14,RENT,8000.0,PERSONAL,11.01,0.19,15.0,644,Yes,0
22.0,male,Associate,49224.0,3,RENT,7500.0,PERSONAL,11.86,0.15,3.0,650,No,0
25.0,male,Bachelor,38067.0,4,RENT,6400.0,MEDICAL,11.49,0.17,4.0,541,No,0
25.0,male,Master,30272.0,4,RENT,4000.0,PERSONAL,11.71,0.13,3.0,706,Yes,0
23.0,male,Bachelor,25864.0,3,RENT,5500.0,VENTURE,11.01,0.21,2.0,660,Yes,0
24.0,male,High School,56274.0,5,OWN,10000.0,VENTURE,12.0,0.18,3.0,668,Yes,0
32.0,male,Master,50848.0,8,RENT,9000.0,MEDICAL,7.71,0.18,8.0,646,No,0
30.0,female,Master,121157.0,10,MORTGAGE,13000.0,EDUCATION,7.88,0.11,9.0,673,Yes,0
23.0,female,Associate,19413.0,4,RENT,3383.0,VENTURE,10.4,0.17,4.0,687,No,1
24.0,male,Master,26282.0,3,RENT,3903.0,DEBTCONSOLIDATION,14.11,0.15,4.0,668,No,0
25.0,female,Master,53589.0,4,RENT,8874.0,MEDICAL,8.58,0.17,4.0,642,Yes,0
30.0,female,Associate,26576.0,9,RENT,2000.0,MEDICAL,14.22,0.08,9.0,656,Yes,0
22.0,male,High School,61243.0,0,OWN,1000.0,EDUCATION,9.91,0.02,2.0,526,Yes,0
23.0,female,Associate,75593.0,0,MORTGAGE,4000.0,VENTURE,7.43,0.05,3.0,589,Yes,0
33.0,male,Master,47018.0,10,OWN,8000.0,EDUCATION,15.58,0.17,7.0,641,Yes,0
24.0,male,Master,37889.0,0,MORTGAGE,8000.0,HOMEIMPROVEMENT,5.42,0.21,4.0,634,No,0
25.0,male,Bachelor,34513.0,2,OWN,12200.0,VENTURE,12.53,0.35,4.0,636,No,0
26.0,female,Associate,36977.0,5,MORTGAGE,8000.0,DEBTCONSOLIDATION,6.62,0.22,4.0,560,No,1
28.0,male,High School,113725.0,6,MORTGAGE,3679.0,MEDICAL,7.36,0.03,8.0,578,Yes,0
29.0,female,Master,67085.0,8,MORTGAGE,5000.0,HOMEIMPROVEMENT,11.01,0.07,8.0,667,Yes,0
26.0,male,Bachelor,56025.0,5,RENT,13000.0,EDUCATION,13.69,0.23,7.0,687,No,0
31.0,female,High School,157009.0,9,RENT,12000.0,VENTURE,16.49,0.08,10.0,637,Yes,0
26.0,male,Bachelor,27234.0,7,RENT,7200.0,VENTURE,10.38,0.26,3.0,624,No,1
29.0,female,High School,90941.0,7,MORTGAGE,4040.0,DEBTCONSOLIDATION,8.65,0.04,7.0,584,Yes,0
25.0,female,High School,58709.0,0,RENT,2000.0,DEBTCONSOLIDATION,12.26,0.03,4.0,632,No,0
23.0,female,High School,101365.0,0,RENT,15000.0,DEBTCONSOLIDATION,8.49,0.15,2.0,636,No,1
23.0,male,Bachelor,66888.0,2,MORTGAGE,7750.0,PERSONAL,6.17,0.12,4.0,634,Yes,0
28.0,female,Master,64600.0,3,RENT,12000.0,MEDICAL,14.72,0.19,8.0,689,Yes,0
22.0,female,High School,145051.0,0,MORTGAGE,8900.0,PERSONAL,11.71,0.06,2.0,642,Yes,0
22.0,male,Associate,71916.0,1,MORTGAGE,13375.0,EDUCATION,6.92,0.19,4.0,659,Yes,0
21.0,male,Bachelor,25666.0,0,OWN,3550.0,VENTURE,11.01,0.14,4.0,693,Yes,0
23.0,female,Master,43957.0,0,RENT,4000.0,MEDICAL,13.27,0.09,4.0,616,No,1
32.0,male,High School,143552.0,11,RENT,2500.0,HOMEIMPROVEMENT,11.01,0.02,10.0,643,Yes,0
22.0,male,High School,58231.0,2,RENT,6000.0,EDUCATION,10.98,0.1,4.0,618,No,0
33.0,female,Doctorate,137660.0,9,RENT,5000.0,MEDICAL,11.83,0.04,9.0,706,No,0
23.0,male,High School,68174.0,2,RENT,15000.0,DEBTCONSOLIDATION,12.69,0.22,4.0,587,No,1
26.0,male,Associate,76965.0,0,MORTGAGE,10000.0,HOMEIMPROVEMENT,9.25,0.13,3.0,574,Yes,0
44.0,female,High School,74194.0,21,RENT,11000.0,DEBTCONSOLIDATION,16.02,0.15,12.0,619,No,1
25.0,male,Bachelor,29563.0,1,RENT,1000.0,MEDICAL,11.49,0.03,2.0,682,Yes,0
36.0,female,High School,96831.0,14,RENT,6400.0,MEDICAL,11.23,0.07,11.0,591,No,0
24.0,female,Master,72830.0,0,MORTGAGE,20000.0,EDUCATION,7.49,0.27,4.0,651,Yes,0
36.0,female,Associate,36845.0,15,RENT,3000.0,MEDICAL,10.38,0.08,11.0,710,No,0
24.0,male,Bachelor,83222.0,0,MORTGAGE,4200.0,EDUCATION,11.3,0.05,4.0,606,Yes,0
30.0,female,Associate,124006.0,3,RENT,25000.0,MEDICAL,15.7,0.2,7.0,700,No,1
25.0,female,High School,61349.0,1,MORTGAGE,8000.0,VENTURE,19.42,0.13,2.0,624,No,0
22.0,male,High School,73006.0,2,MORTGAGE,3000.0,HOMEIMPROVEMENT,12.64,0.04,3.0,625,No,0
35.0,male,Bachelor,63092.0,14,RENT,14028.0,DEBTCONSOLIDATION,11.65,0.22,10.0,581,No,0
33.0,female,Bachelor,50214.0,14,RENT,8400.0,MEDICAL,11.71,0.17,6.0,646,Yes,0
36.0,female,High School,58585.0,11,MORTGAGE,1500.0,VENTURE,8.9,0.03,16.0,635,No,0
35.0,male,Associate,103074.0,13,MORTGAGE,20000.0,DEBTCONSOLIDATION,12.21,0.19,9.0,689,No,0
36.0,male,High School,18975.0,18,RENT,5000.0,PERSONAL,10.59,0.26,11.0,679,No,1
27.0,female,Master,52462.0,5,RENT,10000.0,PERSONAL,13.98,0.19,9.0,666,No,0
22.0,male,Bachelor,91119.0,1,MORTGAGE,14950.0,EDUCATION,9.91,0.16,4.0,568,Yes,0
27.0,male,Associate,63262.0,6,RENT,26000.0,MEDICAL,10.99,0.41,10.0,653,No,1
39.0,female,High School,29344.0,15,RENT,8500.0,DEBTCONSOLIDATION,7.49,0.29,12.0,547,No,1
26.0,male,High School,40982.0,2,RENT,11047.0,DEBTCONSOLIDATION,14.85,0.27,5.0,564,No,1
58.0,male,Bachelor,41332.0,37,RENT,1500.0,EDUCATION,14.79,0.04,28.0,679,Yes,0
22.0,female,Master,79125.0,0,MORTGAGE,8429.0,EDUCATION,11.96,0.11,4.0,594,Yes,0
22.0,female,Bachelor,41795.0,0,RENT,2000.0,EDUCATION,8.0,0.05,2.0,663,Yes,0
32.0,female,Bachelor,63470.0,11,MORTGAGE,8000.0,DEBTCONSOLIDATION,10.15,0.13,6.0,700,No,0
25.0,female,Associate,37175.0,2,RENT,1200.0,EDUCATION,10.05,0.03,5.0,674,No,0
27.0,female,Associate,79177.0,6,MORTGAGE,6025.0,VENTURE,6.03,0.08,10.0,586,Yes,0
28.0,male,Master,40726.0,9,RENT,10800.0,EDUCATION,12.09,0.27,6.0,644,No,1
28.0,male,High School,41526.0,6,RENT,10000.0,EDUCATION,15.58,0.24,6.0,621,Yes,0
49.0,male,Associate,86105.0,28,MORTGAGE,15000.0,DEBTCONSOLIDATION,14.84,0.17,11.0,705,No,1
29.0,female,Bachelor,129412.0,6,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.01,0.08,10.0,658,Yes,0
26.0,male,Bachelor,31164.0,6,RENT,8500.0,MEDICAL,11.71,0.27,2.0,517,No,1
31.0,female,Bachelor,82676.0,8,OWN,10000.0,VENTURE,11.01,0.12,7.0,670,Yes,0
30.0,female,High School,87421.0,6,RENT,23000.0,EDUCATION,12.18,0.26,6.0,696,No,1
24.0,female,High School,79121.0,3,MORTGAGE,5000.0,EDUCATION,10.9,0.06,3.0,616,Yes,0
33.0,female,Bachelor,97137.0,6,MORTGAGE,6000.0,VENTURE,11.11,0.06,7.0,565,No,0
22.0,male,High School,73798.0,0,RENT,25000.0,MEDICAL,15.95,0.34,4.0,662,No,1
22.0,male,Master,98167.0,0,MORTGAGE,9100.0,EDUCATION,12.42,0.09,3.0,664,Yes,0
30.0,female,Bachelor,87453.0,8,MORTGAGE,7500.0,HOMEIMPROVEMENT,9.76,0.09,9.0,678,No,1
34.0,male,Master,23874.0,12,RENT,5500.0,PERSONAL,15.23,0.23,8.0,661,No,1
27.0,female,Associate,55257.0,7,RENT,7600.0,MEDICAL,14.59,0.14,7.0,659,No,1
32.0,female,Associate,26323.0,8,RENT,10000.0,VENTURE,11.01,0.38,10.0,658,No,1
25.0,male,High School,36744.0,0,OWN,5000.0,VENTURE,11.01,0.14,3.0,625,Yes,0
39.0,male,Associate,93606.0,12,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.86,0.11,11.0,686,Yes,0
30.0,female,Bachelor,39051.0,4,RENT,13275.0,EDUCATION,11.01,0.34,6.0,620,No,1
28.0,male,Master,72697.0,7,MORTGAGE,15000.0,EDUCATION,11.99,0.21,5.0,618,Yes,0
23.0,male,Associate,31092.0,3,OWN,7200.0,MEDICAL,8.49,0.23,2.0,511,Yes,0
30.0,male,Bachelor,90948.0,5,RENT,6000.0,MEDICAL,12.68,0.07,8.0,654,Yes,0
25.0,female,High School,368261.0,2,RENT,24250.0,PERSONAL,13.85,0.07,4.0,558,Yes,0
36.0,male,Associate,168857.0,12,OWN,20800.0,VENTURE,11.48,0.12,11.0,680,Yes,0
24.0,male,Bachelor,54942.0,6,MORTGAGE,13000.0,HOMEIMPROVEMENT,10.62,0.24,2.0,622,Yes,0
24.0,male,Associate,35566.0,4,RENT,5000.0,EDUCATION,7.77,0.14,2.0,615,Yes,0
28.0,female,Associate,57661.0,6,RENT,7875.0,MEDICAL,11.01,0.14,10.0,679,No,0
23.0,female,Associate,145077.0,3,MORTGAGE,6000.0,VENTURE,13.06,0.04,3.0,647,No,0
29.0,female,Associate,77953.0,9,RENT,7000.0,DEBTCONSOLIDATION,7.51,0.09,6.0,619,No,0
24.0,male,High School,62912.0,0,MORTGAGE,18000.0,DEBTCONSOLIDATION,8.14,0.29,5.0,557,Yes,0
23.0,female,Bachelor,104073.0,0,RENT,6252.0,EDUCATION,6.11,0.06,3.0,556,Yes,0
22.0,female,Associate,36713.0,1,RENT,12000.0,EDUCATION,7.45,0.33,3.0,585,No,1
23.0,female,High School,37049.0,3,OWN,4000.0,DEBTCONSOLIDATION,15.65,0.11,4.0,551,Yes,0
40.0,female,Associate,40008.0,17,RENT,10000.0,DEBTCONSOLIDATION,10.0,0.25,14.0,701,No,1
22.0,female,High School,49134.0,1,MORTGAGE,9875.0,MEDICAL,7.9,0.2,4.0,635,No,0
26.0,male,High School,60147.0,3,RENT,6167.0,MEDICAL,14.21,0.1,3.0,582,No,1
31.0,male,Master,27416.0,9,RENT,9500.0,PERSONAL,14.59,0.35,8.0,588,No,1
25.0,male,Master,29739.0,0,RENT,12000.0,DEBTCONSOLIDATION,12.17,0.4,4.0,681,No,1
23.0,male,Associate,87552.0,3,RENT,10000.0,PERSONAL,6.91,0.11,2.0,591,Yes,0
22.0,female,Associate,97065.0,2,RENT,18000.0,EDUCATION,10.99,0.19,4.0,667,Yes,0
21.0,male,High School,78931.0,0,MORTGAGE,5000.0,EDUCATION,9.99,0.06,4.0,621,No,0
